position,TerrainSlope,lon,lat
2.51295,9.583308,-149.266718, -85.730844
2.518529,9.638098,-149.264606, -85.730749
2.524107,9.692462,-149.262494, -85.730653
2.529686,9.784761,-149.260382, -85.730557
2.535264,9.865683,-149.25827, -85.730462
2.540843,9.814447,-149.256158, -85.730366
2.546421,9.676562,-149.254046, -85.730271
2.552,9.532001,-149.251935, -85.730175
2.557578,9.3882,-149.249829, -85.730079
2.563157,9.245427,-149.247711, -85.729984
2.568735,9.103548,-149.2456, -85.729889
2.574314,8.962317,-149.243489, -85.729793
2.579892,8.822539,-149.241378, -85.729698
2.585471,8.683867,-149.239267, -85.729602
2.591049,8.689169,-149.237156, -85.729506
2.596628,8.777372,-149.235045, -85.729411
2.602206,8.743251,-149.232934, -85.729315
2.607785,8.666111,-149.230823, -85.72922
2.613363,8.589538,-149.228713, -85.729124
2.618942,8.514603,-149.226602, -85.729029
2.62452,8.441326,-149.224492, -85.728933
2.630099,8.369171,-149.222381, -85.728837
2.635677,8.29773,-149.220271, -85.728742
2.641256,8.228126,-149.218167, -85.728645
2.646834,8.136877,-149.216051, -85.72855
2.652413,7.649148,-149.213941, -85.728455
2.657991,7.348289,-149.211831, -85.728359
2.66357,7.450845,-149.209721, -85.728264
2.669148,7.559826,-149.207618, -85.728167
2.674727,7.668398,-149.205502, -85.728072
2.680306,7.776022,-149.203393, -85.727977
2.685884,7.88292,-149.201283, -85.727881
2.691463,7.989327,-149.199174, -85.727785
2.697041,8.095002,-149.197065, -85.72769
2.70262,8.200067,-149.194956, -85.727594
2.708198,8.295658,-149.192847, -85.727498
2.713777,8.347154,-149.190738, -85.727402
2.719355,8.329865,-149.188629, -85.727307
2.724934,8.278413,-149.18652, -85.727211
2.730512,8.226888,-149.184411, -85.727115
2.736091,8.175547,-149.182303, -85.72702
2.741669,8.12392,-149.180195, -85.726924
2.747248,8.072079,-149.178086, -85.726828
2.752826,8.02069,-149.175978, -85.726732
2.758405,7.969322,-149.17387, -85.726637
2.763983,7.908565,-149.171762, -85.726541
2.769562,7.796674,-149.169654, -85.726445
2.77514,7.734708,-149.167546, -85.726349
2.780719,7.879392,-149.165438, -85.726254
2.786297,8.124766,-149.163336, -85.726157
2.786576,8.124766,-149.163225, -85.726153
2.792155,9.597466,-149.164478, -85.725994
2.797521,9.759861,-149.165683, -85.725842
2.8031,9.614507,-149.164018, -85.725706
2.808678,9.53112,-149.162353, -85.72557
2.814257,9.429321,-149.160697, -85.725434
2.819835,9.327733,-149.159024, -85.725299
2.825414,9.2261,-149.157368, -85.725162
2.830992,9.124413,-149.155695, -85.725027
2.835223,9.073654,-149.154433, -85.724924
2.840802,9.054564,-149.152298, -85.724832
2.84638,9.315894,-149.15017, -85.724739
2.851959,9.574071,-149.148041, -85.724645
2.857537,9.602567,-149.145913, -85.724552
2.863116,9.5875,-149.143785, -85.724459
2.868694,9.571885,-149.141656, -85.724366
2.874273,9.556136,-149.139528, -85.724273
2.879851,9.541291,-149.1374, -85.72418
2.88543,9.526206,-149.135272, -85.724087
2.891008,9.51075,-149.133144, -85.723994
2.896587,9.495586,-149.131016, -85.723901
2.902165,9.673043,-149.128886, -85.723808
2.907744,10.045518,-149.126761, -85.723714
2.913322,10.318472,-149.124634, -85.723621
2.918901,10.499626,-149.122506, -85.723528
2.924479,10.67517,-149.120377, -85.723435
2.930058,10.851885,-149.118252, -85.723342
2.935636,11.02882,-149.116125, -85.723249
2.941215,11.206112,-149.113998, -85.723155
2.946793,11.384339,-149.111868, -85.723062
2.952372,11.562822,-149.109744, -85.722969
2.95795,11.741869,-149.107617, -85.722876
2.963529,11.060977,-149.105488, -85.722783
2.969107,10.437602,-149.103361, -85.72269
2.974686,10.061235,-149.101237, -85.722596
2.980264,9.672714,-149.099111, -85.722503
2.985843,9.283077,-149.096985, -85.72241
2.991422,8.892332,-149.094856, -85.722317
2.997,8.50064,-149.092732, -85.722223
3.002579,8.108487,-149.090604, -85.72213
3.008157,7.715866,-149.08848, -85.722037
3.013736,7.322362,-149.086352, -85.721944
3.019314,6.936533,-149.084226, -85.72185
3.024893,6.971121,-149.082101, -85.721757
3.030471,7.442817,-149.079977, -85.721664
3.03605,7.157604,-149.077852, -85.72157
3.041628,6.877934,-149.075724, -85.721477
3.047207,6.603649,-149.073601, -85.721384
3.052785,6.336321,-149.071472, -85.721291
3.058364,6.077236,-149.069351, -85.721197
3.063942,5.826914,-149.067226, -85.721104
3.069521,5.586331,-149.065101, -85.721011
3.075099,5.355332,-149.062976, -85.720917
3.080678,5.079602,-149.060852, -85.720824
3.086256,4.735648,-149.058727, -85.720731
3.091835,4.567434,-149.056602, -85.720637
3.097413,4.589123,-149.054478, -85.720544
3.102992,4.610346,-149.052351, -85.720451
3.10857,4.631492,-149.050225, -85.720358
3.114149,4.653247,-149.048105, -85.720264
3.119727,4.674895,-149.045979, -85.720171
3.125306,4.696707,-149.043855, -85.720077
3.130884,4.719042,-149.041733, -85.719984
3.136463,4.630593,-149.039607, -85.719891
3.142041,3.897028,-149.037486, -85.719797
3.14762,3.008966,-149.03536, -85.719704
3.153198,2.70915,-149.033236, -85.71961
3.153223,2.70915,-149.033225, -85.71961
3.158801,2.366925,-149.031394, -85.719487
3.16438,2.057587,-149.029553, -85.719364
3.167405,1.74816,-149.028555, -85.719298
3.172983,1.864259,-149.029416, -85.719126
3.178562,1.895978,-149.030266, -85.718953
3.18414,1.977243,-149.031117, -85.71878
3.189719,2.101248,-149.031967, -85.718608
3.195298,2.261693,-149.032817, -85.718435
3.200876,3.484353,-149.033667, -85.718262
3.206455,7.360765,-149.034517, -85.71809
3.207433,7.360765,-149.034666, -85.718059
3.213011,6.90156,-149.03322, -85.717909
3.21859,8.822101,-149.031804, -85.717759
3.224168,10.362315,-149.030379, -85.717609
3.229747,11.300724,-149.028945, -85.717459
3.234681,11.673916,-149.027685, -85.717326
3.24026,11.4196,-149.025595, -85.71723
3.245838,11.331575,-149.023497, -85.717133
3.251417,10.921238,-149.021399, -85.717037
3.256995,10.421359,-149.019294, -85.716941
3.262574,9.918256,-149.017202, -85.716844
3.268152,9.411625,-149.015104, -85.716748
3.273731,8.90204,-149.013006, -85.716651
3.279309,8.390827,-149.010908, -85.716555
3.284888,7.878479,-149.008804, -85.716459
3.290466,7.365546,-149.006713, -85.716362
3.296045,6.427163,-149.004615, -85.716266
3.301623,6.086303,-149.002518, -85.716169
3.307202,6.490934,-149.00042, -85.716073
3.31278,6.597233,-148.998323, -85.715977
3.318359,6.665245,-148.99622, -85.715881
3.323937,6.733794,-148.994129, -85.715784
3.329516,6.802342,-148.992032, -85.715687
3.335094,6.87086,-148.989935, -85.715591
3.340673,6.940079,-148.987838, -85.715494
3.346251,7.009115,-148.985735, -85.715399
3.35183,7.077992,-148.983644, -85.715301
3.357408,6.969164,-148.981548, -85.715205
3.362987,6.672371,-148.979451, -85.715108
3.368566,6.351247,-148.977349, -85.715013
3.374144,6.038408,-148.975259, -85.714915
3.379723,5.727146,-148.973162, -85.714819
3.385301,5.417602,-148.971066, -85.714722
3.39088,5.110247,-148.96897, -85.714626
3.396458,4.805672,-148.966874, -85.714529
3.402037,4.504308,-148.964779, -85.714433
3.407615,4.206918,-148.962683, -85.714336
3.413194,3.867317,-148.960587, -85.71424
3.418772,3.250724,-148.958492, -85.714143
3.424351,3.141008,-148.956396, -85.714047
3.429929,3.114292,-148.954301, -85.71395
3.435508,3.068678,-148.952206, -85.713854
3.441086,3.023268,-148.95011, -85.713757
3.446665,2.977646,-148.948015, -85.71366
3.452243,2.932095,-148.94592, -85.713564
3.457822,2.887019,-148.943826, -85.713467
3.4634,2.841836,-148.941731, -85.713371
3.468979,2.796342,-148.939636, -85.713274
3.474557,2.734291,-148.937542, -85.713178
3.480136,2.637923,-148.935447, -85.713081
3.485714,2.588208,-148.933353, -85.712984
3.491293,2.570296,-148.931258, -85.712888
3.496871,2.552359,-148.929164, -85.712791
